Song_ID,Genre,Lyrics
3089448,댄스,뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥Time Time Time To ShineTime Time Time Secret TimeTime Time Time To ShineOh Oh Oh Secret Time우쭐대지마 아 아 넌 넌장난치지마 아 아 넌 넌오오오 오오오더는 못 참겠어 그만제발 있는 척 좀 마 아아 No No이젠 너 같은 남자 아 아 No No오오오 오오오더는 못 보겠어 그만뻔뻔해 뻔뻔해 바람둥이는 뻔뻔해말만 많아 참 많아여자들도 너무 많아바로 너 그건 너날 위한 남자는 바로 너어리숙해 보여도 나만 사랑해줄You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 OhBye Bye Bye BoyOh Oh Oh Bad Boy완벽하지 않아도나만을 아껴줄 그런 남자 Shy Boy뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥밀고 당기지 좀 마 아아 No No솔직한 게 난 좋아 아 아 너도오오오 오오오더는 못 참겠어 정말지겨워 지겨워가벼운 남자는 지겨워웃기기는 하지만촐싹대고 철이 없어바로 너 그건 너날 위한 남자는 바로 너어리숙해 보여도 나만 사랑해줄You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 ohBye Bye Bye BoyOh Oh Oh Bad Boy완벽하지 않아도나만을 아껴줄 그런 남자 Shy Boy딱 생긴 대로 놀잖아 아 Bad Boy딱 뺀질뺀질 생긴 너 너 Fly Boy달콤한 속삭임보단듬직한 맘을 가진 BoyYou R My Boy 내게로Come In Come In Come In Come In Boy사랑해 SHY BOY 널 사랑해그렇게 수줍어하지 말고조금씩 내게로 다가와줘You R My Shy Shy Shy BoyOh Oh Oh My Boy잘생기지 않아도마음이 따뜻한 그런 남자 OhSay Say Say BoySay Say Say My Boy1 2 3 4 사랑해이제는 사랑한다 말해줘 Shy Boy뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두밥뚜루왑 두밥 두
1500204,R&B/Soul,사랑하는데 무슨 이유 있나요? 사랑하는데 무슨 조건 있나요? 그댈 사랑하는데.. 정말 사랑하는데.. My love 내가 곁에 있는데.. 그댄 어디 있나요? 그대 곁에 있는데.. 대체 어디 있나요? My love.. My love.. My love.. My love.. 대답없는 사람아 이 못난 사람아 내 사랑아 내 사랑아 이 아픈 가슴은 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 내 사랑아..  < 간주    내가 곁에 있는데.. 그댄 어디 있나요? 그대 곁에 있는데.. 대체 어디 있나요? My love.. My love.. My love.. My love.. 눈물없는 사람아 이 못난 사람아 내 사랑아 내 사랑아 이 아픈 가슴은 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 My love.. My love.. My love.. 이것만 기억해 줘요 세상 끝날이 와도 내가 함께 있음을 내 사랑아 내 사랑아 이 아픈 가슴을 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 내 사랑아..  내 사랑아.. 내 슬픔아.. 내 사랑아..
1500206,R&B/Soul,아 심심해오늘만큼은 특별한 날이였으면일상에 찌든 삶을오늘 날려버리면그저 그랬던 내 인생도잠시 밝아져그러면 어쩌면 내 인생도행복할지 몰라풍요롭게 살고 싶어돈 쓸때 쓰고 싶어영화도 보고싶어 CGV VIP실 가서눈치 볼 필요없어Today is New Day오늘만큼은 미쳐볼래 오예노트북을 가지고 Mnet을 지나Starbucks에 가서 앉아음악을 틀어곰Player 볼륨을 높여요따가운 시선은 나는 상관없어요즐길래 뭐할래 친구가 묻네쇼핑이나 하러가자이것만 피고자욱한 연기를 뒤로한 채발걸음을 옮겨뭔가에 홀린 듯 일어서고계산하려 지갑을 꺼내현찰은 없네 카드뿐이걸로 해주세요아침엔 커피 점심엔 단 도너츠저녁에는 family restaurant에서도시에 사람들사랑하는 사람들과아름다운 풍경들을사진속에 모두 담으려여행도 떠나지세상 사람들 똑같은 얼굴하고같은 꿈을 향해 외로운 길을 걷지사랑은 없어누구나 쉽게 또 만나고가벼운 사랑만을 원해Uh Mnet을 틀어Uh 음악을 들어Uh Mnet을 틀어Uh 이 노래를 들어I can't live you that's loveI'm a ordninary peoplemy love is people's happy불꺼진 밤에 누군지도 모른채어느 나라 말인지알 수 없는 얘기인터넷 세상 속너에게 전화를 걸면너의 번호를 누르면언제나 니가 즐겨듣던노래가 나오지세상 사람들 똑같은 얼굴하고같은 꿈을 향해외로운 길을 걷지사랑은 없어누구나 쉽게 또 만나고가벼운 사랑만을 원해회색빛 건물속에 갇힌 사람들바쁘게 돌아가는 세상I love you lonenessI just wanna run tonight답답한 세상 속모두 지쳐가나봐그래도 내겐사랑이란게 남아있어그게 나를 행복하게 해사람 사는게다 똑같다고 하더라도자기분수에 맞게솔직하게 살아가야 하고집에 계신 부모님은나 이런걸 모르고집에 날라온 카드용지에내 행선지는 죄다 남아있고아뿔싸 어쩌나 방문을 열어보니설거지하고 계신 우리 어머니갑자기 눈물이왜 이랬을까 내가 왜 이랬을까현실은 이게 아닌데죄송합니다
5702706,R&B/Soul,안녕쉽지 않죠 바쁘죠왜 이렇게 까지해야 하나 싶죠바라는 게더럽게 많죠그렇죠쉬고 싶죠시끄럽죠다 성가시죠집에 가고 싶죠집에 있는데도집에 가고 싶을 거야그럴 땐 이 노래를초콜릿처럼 꺼내 먹어요피곤해도 아침 점심 밥좀 챙겨 먹어요그러면 이따 내가 칭찬해줄게요보고 싶어많이 좋아해요더 많이 안아주고 싶어요사랑 사랑 비슷한 걸 해요어쩌면 정말 사랑해요배고플 땐 이 노래를아침 사과처럼 꺼내 먹어요피곤해도 아침 점심 밥좀 챙겨 먹어요그러면 이따 밤에 잠도 잘 올 거에요힘들어요아름다워서알아봐줘요 나를흘려 보내지 마요 나를사랑해줘요 날 날놓치지 마요
74803,포크/블루스,너는 어떻게 살고 있니 아기 엄마가 되었다면서 밤 하늘에 별빛을 닮은 너의 눈빛 수줍던 소녀로 널 기억하는데 우- 그런 넌 어떻게 지내고 있니 남편은 벌이가 괜찮니 자나 깨나 독신만 고집하던 니가 나보다 먼저 시집갔을 줄이야어머나 세상에- 산다는건 그런게 아니겠니 원하는 대로만 살수는 없지만 알수없는 내일이 있다는 건 설레는 일이야 두렵기는 해도 산다는건 다 그런거야 누구도 알수 없는것- 지금도 떡볶일 좋아하니 요즘도 가끔식 생각하니 자율학습 시간에 둘이 몰래나와 사먹다 선생님께 야단맞던 일 우- 아직도 마음은 그대로인데 겉 모습이 많이 변했지 하지만 잃어버린 우리의 모습은 우리를 닮은 아이들의 몫인걸 산다는건 그런게 아니겠니 원하는 대로만 살수는 없지만 알 수 없는 내일이 있다는건 설레는 일이야 두렵기는 해도 산다는건 다 그런거야 누구도 알수 없는것 -산 다 는 건 다 그 런 거 야-산다는건 다 그런거야누구도 알수 없는것 -
2180148,발라드,내맘 들킬까봐훤히 보일까봐서 애써 관심도 없는 척해그저 장난처럼 괜히 던지는 말난 너 여자로 안보여한참을 멍하니 너의 옆모습 바라보다눈이 마주칠 때면 딴청부리는 날 알까정말 큰일이다자꾸만 보고 싶어서매일 니 생각만 나서아무 일도 할 수 없는데정말 큰일이다이러다 죽을 것 같은데너무 가슴이 아픈데난 어쩌라고넌 어쩌자고 이토록 사랑하게해혹시 피할까봐부담 가질까봐서 다가서기가 두려워져마주보는 일도곁에 서는일도 어색해지면 어떡해차라리 나 혼자 오래 마음껏 바라볼게슬픈 이별 같은 건 하지 않아도 되니까정말 큰일이다자꾸만 보고 싶어서매일 니 생각만 나서 아무 일도 할 수 없는데정말 큰일이다이러다 죽을 것 같은데너무 가슴이 아픈데난 어쩌라고넌 어쩌자고 이토록 사랑하게해기적이라도 일어나나를 한번만 사랑해주면 안되니정말 다행이다나 먼저 널 사랑해서나만 널 그리워해서 이렇게도 힘든 일인데정말 다행이다아프지 않아도 되니까너는 울일 없으니까그래 그렇게 넌 웃기만 해나만 혼자 아프면 돼
2180149,발라드,마중나온다고 했잖아그런데 왜 아무 소식도왜 없는거야지난날들 나와 함께했던 넌데돌아온다는 약속도 잊어버린걸까너무 너무 잔인해도지쳐버린 마음에 녹슬은 가슴에내가 벙어리가 됐어 처음으로너를 잃고 돌아서 가는 길잘못된 가슴으로 멀리도 가는길잠시라도 보고만 싶은데떠나가면 죽을지도살지도 못할거라 생각을 하지만발걸음을 억지로 떼어눈물나오는데왜 자꾸만 어리석게자꾸 너만 불러울어 니가 미워서 울어나를 떠나서 울어너 때문에 생활이 안돼미안해 가지마 절대 떠나지마울어 울어 울어서한참을 살 수 있다면그냥 울어 너만 돌아와주면다시 내게 오면 안울게추억 그게 우습지이제와 소용없잖아너 떠난뒤에이 빈자리가 채워지질 않아그래도 떠올려생각해보면 좋아서위로라도되니추억인가보다깊은밤 내 어깨에잠든 니 향기에 취해잠들었던 지난 기억울어 니가 미워서 울어나를 떠나서 또 울어너 때문에 생활이 안돼미안해 가지마 절대 떠나지마울어 울어 울어서한참을 살 수 있다면그냥 울어 너만 돌아와주면다시 내게 오면 안울께너 없이는 단 하루라도 못살잖아그걸 알면서내가 죽는다는걸 알면서왜 날 버려 나를 이렇게 못살게울어 내가 못나서 울어잡지못해서 울어망가졌어 영원히 안돼아파요 제발 가지마 사랑해울어 울어 울어서한참을 살 수 있다면그냥 울어 너만 돌아와주면다시 내게 오면 안울께
4252726,록/메탈,고요하고 어두운 밤이 찾아오면은 난 다시 그대 생각에니 말투 니 표정 그 하나만 보아도 알 수 있었었는데근데 왜 나는 네게 찾아가너에게 너무 많은 걸 뺏고조금만 더 잘할 걸조금만 더 참을 걸 그랬지 내가 원한 건 이런 게 아니었는데도대체 우리가 왜 이렇게그때는 우리가 완벽했을지라도 지금은 닿을 수 없어그렇지만 그대여 이것 하나만 제발 부디 기억해줘요그대여 부디 잊지 말아요그대가 그때에 외워 두었던 나를조금만 더 잘할 걸조금만 더 참을 걸 그랬지 내가 원한 건 이런 게 아니었는데도대체 우리가 왜 이렇게조금만 더 잘할 걸조금만 더 참을 걸 그랬지 내가 원한 건 이런 게 아니었는데도대체 우리가 왜 이렇게어눌한 목소리와어색한 표정 그 말투는네게는 익숙해질 그리운 모습이란 걸 넌 알고 있니어눌한 목소리와어색한 표정 그 말투는네게는 익숙해질 그리운 모습이란 걸 넌 기억하고 있니
4252727,록/메탈,완벽한 상황 속 인연의 끝을각자의 상처들은 각자의 인연으로추억으로 만들어 잔잔한 상처들이각자의 인연으로 각자의 인연으로생각해보면 정말로 우린 아마 인연이 아닌가 봐내가 있어야 할 순간에 내가 있었더라면 운명이란 인연이란 타이밍이 중요한 건가 봐내가 있어야 할 순간에 내가 있었더라면그때랄라라 랄라라 랄라 라라라라라 랄라 랄라 라라 라라라 라라 라라라평범한 사랑 속 인연의 끝을각자의 상처들은 각자의 기억으로추억으로 만들어 잔잔한 상처들이각자의 기억으로 각자의 기억으로생각해보면 정말로 우린 아마 인연이 아닌가 봐내가 있어야 할 순간에 내가 있었더라면 운명이란 인연이란 타이밍이 중요한 건가 봐내가 있어야 할 순간에 내가 있었더라면그때랄라라 랄라라 랄라 라라라라라 랄라 랄라 라라 라라라 라라 라라라사랑이 지나갈 때면떠오르고 마는 너사랑이 떠나갈 때면남모르게 오 그때오 우워 랄라라 라라 랄라라 그때오 우워 랄라라 라라 랄라라 라
4252728,록/메탈,거리에 오 겹쳐진 그녀 모습 속에는 오 난 그어떤 그리움도 찾아볼 순 없군요 거리에 일렁이는 그녀 모습 속에는 오 난 그어떤 외로움도 찾아볼 순 없군요처음엔 사랑이란 게 참 쉽게 영원할 거라그렇게 믿었었는데 그렇게 믿었었는데나에게 사랑이란 게 또다시 올수 있다면그때는 가깝진 않게 그다지 멀지도 않게난 예벤치에 앉아있는 그녀 모습 속에는오 난 그어떤 그리움도 찾아볼 순 없군요벤치에 들려오는 그녀 웃음 속에는오 난 그어떤 외로움도 찾아볼 순 없군요처음엔 사랑이란 게 참 쉽게 영원할 거라그렇게 믿었었는데 그렇게 믿었었는데나에게 사랑이란 게 또다시 올수 있다면그때는 가깝진 않게 그다지 멀지도 않게머린 아픈데 오 너는 없고 그때 또 차오르는 니 생각에어쩔 수 없는 나의 맘 그때의 밤나에겐 사랑이란 게 아 사랑이란처음엔 사랑이란 게 참 쉽게 영원할 거라그렇게 믿었었는데 그렇게 믿었었는데나에게 사랑이란 게라랄라라 워 허허어 허어 워 허어허어 예라랄라라 워 허허어 허어 워 허어허어 예
9270,록/메탈,이렇게 멋진 파란 하늘 위로 날으는 마법 융단을 타고 이렇게 멋진 푸른 세상 속을 날으는 우리 두 사람 신경 쓰지 마요그렇고 그런 얘기들골치 아픈일은내일로 미뤄버려요인생은 한번 뿐 후회하지 마요진짜로 가지고 싶은 걸 가져요이렇게 멋진 파란 하늘 위에지어진 마법 정원으로 와요색색의 보석 꽃과 노루 비단달콤한 우리 두 사람웬일인지 인생이 재미 없다면지난 일은 모두 다 잊어버려요기회는 한번 뿐 실수하지 마요진짜로 해내고 싶은 걸 찾아요용감하게 씩씩하게오늘의 당신을 버려봐요이렇게 멋진 파란 하늘 위로나르는 마법융단을 타고이렇게 멋진 장미빛 인생을당신과 나와 우리 둘이 함께인생은 한번 뿐 후회하지 마요진짜로 가지고 싶은 걸 가져요용감하게 씩씩하게오늘의 당신을 버려봐요이렇게 멋진 파란 하늘 위로날으는 마법 융단을 타고이렇게 멋진 초록 바다속을달리는 빨간 자동차를 타고이렇게 멋진 푸른 세상 속을날으는 마법 융단을 타고이렇게 멋진 장미빛 인생을당신과 나와 우리 둘이 함께
3941434,"인디음악, 록/메탈",내안에 하늘과 숲과 그대를  푸른 나무들 사이로 좁다란 하늘  한 가득 눈부신 햇살  그 햇살 아래서 날 바라보면서  환하게 웃음 짓던 그대  나는 그런 그댈 이제 잊고 싶어서  그 모든 걸 지우고 싶어서  추억들이 자라있는  이곳에 난 서서 기억에 기대어 보면 내 안에 하늘과 숲과 그대를 나는 어느 하나 지울  수가 없어서 내 맘에 다시 담아둔다 추억들이 자라나 저 하늘 끝까지 손에 닿지 않을 그 만큼 내게서 이제는 더 멀어져 가는 너와의 모든 기억들 내 안에 하늘과 숲과 그대를 나는 어느 하나 지울  수가 없어서 내 맘에 다시 담아본다 내 안에 하늘과 숲과 그대를 나는 어느 하나 지울  수가 없어서 내 맘에 다시 내 안에 하늘과 숲과 그대를 나는 어느 하나 지울  수가 없어서 내 맘에 다시 담아둔다
4252730,록/메탈,그댄 거짓말을 하죠항상 참을 수가 없죠이젠 목소리로 알죠뻔한 말은 그만해요오늘은 그냥 가줘요우리 이러는 거 아냐나를 좀 기다려줘요근데 왜그대 입술이 다가오기를멈추지 않아 나는 어떡하죠난 알고 있죠 그대 마음을하지만 그댄 아닌 것 같아그댄 쉬운 말을 하죠항상 참을 수가 없죠이젠 목소리로 알죠뻔한 말은 그만해요오늘은 그냥 가줘요우리 이러는 거 아냐나를 좀 이해해줘요근데 왜그대 입술이 다가오기를멈추지 않아 나는 어떡하죠난 알고 있죠 그대 마음을하지만 그댄 아닌 것 같아그대 입술이 다가오기를멈추지 않아 나는 어떡하죠난 알고 있죠 그대 마음을하지만 그댄 하지만 그댄 하지만 그댄 다가오기를멈추지 않아 나는 어떡하죠난 알고 있죠 그대 마음을하지만 그댄 아닌 것 같아
4252729,록/메탈,그대여 이제 내 곁에 와요조그만 입술 노래 불러요거기 닥쳐오는 바람을 불러이제 넘쳐나는 너와조그만 눈으로 날 바라보는 그대그대는 내 맘속 조그만 바람 되어지금도 내 맘을 자꾸 흔들어 놓네하지만 내 맘속은 안돼내 맘속은 이제내 맘속은 이미 넘쳐나는데허어 난 이제 어쩌나허어 이런 맘 어쩌나허어 난 이제 어쩌나허어 어어어 예그대여 이제 내 곁에 와요조그만 입술 노래 불러요거기 닥쳐오는 바람을 불러이제 넘쳐나는 너와조그만 눈으로 날 바라보는 그대그대는 내 맘속 조그만 바람 되어지금도 내 맘을 자꾸 흔들어 놓네하지만 내 맘속은 안돼내 맘속은 이제내 맘속은 이미 넘쳐나는데허어 난 이제 어쩌나허어 이런 맘 어쩌나허어 난 이제 어쩌나허어 어어어 예그대여 이리 내게로 와요조그만 입술 노래를 줘요거기 반짝이는 노래를 불러이제 넘쳐나는 너와그대여 이리 내게로 와요조그만 입술 노래를 줘요거기 반짝이는 노래를 불러이제 넘쳐나는 너와조그만 눈으로 날 바라보는 그대그대는 내 맘속 조그만 바람 되어지금도 내 맘을 자꾸 흔들어 놓네하지만 내 맘속은 안돼내 맘속은 이제내 맘속은 이미 넘쳐나는데허어 난 이제 어쩌나허어 이런 맘 어쩌나허어 난 이제 어쩌나허어 어어어 예
500797,발라드,잘 지내고 있는 거겠죠좀 처럼 연락이 없네요 요즘 많이 바쁜가봐요 이미 다른 사람 품에 안긴 너인데 나 미워도 다시 한번만 나 싫어도 다시 한번만 내 꿈속에 나타나줘요이미 돌아올 수 없을만큼 떠난 너인데 I need U baby bye bye bye 가야만하니 why why why 그 모든 말은 lie lie lie 오늘도 눈물 나는게 슬퍼서 bye bye bye 가야만하니 why why why 의외로 참아내기가 힘이들어 돌아와줘 미워도 다시 한번만어쩌면 많이 변했겠지 어쩔 수가 없겠지 아직도 나를 용서할 수 없겠지 내가 미쳤었나봐 너무 늦었나봐 다시는 너를 볼 수가 없나봐 왜 자꾸만 멀어지는건데 왜 자꾸만 잊혀지는건데 이렇게 너무 쉽게 헤어졌 다는게 믿을 수 없어 견딜 수가 없어비오는 명동을 걸었죠 그대 생각이 많이 나네요 이런 생각하면 바보 같지만 저기 먼곳에서 그대 다시 올 것만 같아 I need U baby bye bye bye 가야만 하니 why why why 그 모든 말은 lie lie lie 오늘도 눈물 나는게 슬퍼서 bye bye bye 가야만 하니 why why why 의외로 참아 내기가 힘이 들어 돌아와줘 미워도 다시 한번만 하지만 그댈 잊어야만 하는 나 우-I miss U baby bye bye bye 영원히 그대 bye bye bye 가야만 하니 why why why 그 모든 말은 lie lie lie i miss U baby girl 너무 많이 보고 싶어요 오 제발 이런 나를 용서해줘요 미워도 다시 한번만 -
4252733,록/메탈,여름밤에 이른 겨울을느끼는 건 왠지 나도 몰라잠들면 돼 잠들면 돼 생각 없이 눈을 감으면 이 밤에 별이 너무 많네그리움이 너무 많네외로움이 너무 많네이 밤이 이 밤이 이 밤이 너무 깊네시간이 제발 돌아간다면한 번만 안고 싶어이대로 제발 앞당긴다면제발 좀없던 일처럼 가끔 우연히 떠올라생각하지 않으면 영원히 사라질까하지만 저 창밖에 맺힌 별이슬은밤이 지나도 마를 리가 없겠지멈추지 않는 니 생각에너 떠난 자리에 턱하고 앉아창문 밖을 오 바라보니저 하늘에 별 이슬이 맺혀 이 밤에 별이 너무 많네그리움이 너무 많네외로움이 너무 많네이 밤이 이 밤이 이 밤이 너무 깊네시간이 제발 돌아간다면한 번만 안고 싶어이대로 제발 앞당긴다면제발 좀없던 일처럼 가끔 우연히 떠올라생각하지 않으면 영원히 사라질까하지만 저 창밖에 맺힌 별이슬은밤이 지나도 마를 리가 없겠지시간이 제발 돌아간다면한 번만 안고 싶어이대로 제발 앞당긴다면제발 좀
3941442,"인디음악, 록/메탈",Tonight  널 바래다 주는 길 내내  내가 변했다고 말하지  널 생각하지 않는다고  너는 투덜대지  언제나 넌 사랑이 설레임이니  내겐 사랑은 익숙함야  너를 떠올리는 그 시간을 따로  두진 않아  늘 널 생각해 그래 널 생각해  바쁜 하루의 순간 순간  그 순간도 니가 보여  모두 보여줄 순 없지만  조금은 너도 느끼잖아  늘 널 생각해 매일 널 생각해  잠이 들어 꿈꾸는 순간도 내 앞에 웃는 그런 너를 생각해 기억나 내가 처음  고백했던 그 날  멋진 이벤트도 없었지만  나 받아준 널  내 가슴에 늘 지금처럼  늘 널 생각해 그래 널 생각해  바쁜 하루의 순간 순간  그 순간도 니가 보여  모두 보여줄 순 없지만  조금은 너도 느끼잖아  늘 널 생각해 매일 널 생각해  잠이 들어 꿈꾸는 순간도  내 앞에 웃는 그런 너를 생각해  늘 널 생각해 그래 널 생각해  우리 함께 한 순간 순간  그 순간이 소중해서  말로 다 할 수는 없지만  조금씩 네게 보여줄게  늘 난 생각해 매일 난 생각해  이른 아침 잠에서 깨어나 이 세상에서 가장 행복한 너를 내 앞에 웃는 그런 널 보며 I Love You
4490308,성인가요/트로트,다시 돌아가라 하면 싫어요 난 못가요비단옷 꽃길 이라도 이제 다시 사랑 안 해요몰라서 걸어온 그 길 알고는 다시는 못가아파도 너무나 아파 사랑은 또 무슨 사랑다시 돌아가라 하면싫어요 난 못가요비단옷 꽃길 이라도 이제 다시 사랑 안 해요몰라서 걸어온 그 길알고는 다시는 못가아파도 너무나 아파꽃길은 또 무슨 꽃길몰라서 걸어온 그 길알고는 다시는 못가아파도 너무나 아파사랑은 또 무슨 사랑꽃길은 또 무슨 꽃길
1115205,R&B/Soul,"Yeah baby, you just blew out the chance to get the idea This is the bomb track, you know what I'm sayin' The hottest track.. I can't take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 (내겐 너 하나뿐인데 uh) 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 처음엔 친구였어 풋풋한 동갑내기 좋은 친구였어 넌 차분하고 무뚝뚝했지 그런 네가 마치 하늘의 밝은 태양처럼 웃던 때 주위가 환해 보였네 내 마음 속 그대 자리는 점점 커져 (feel the love) 우리는 점점 가까워져 그대의 왼손 네 번째 손가락에서 반짝이던 그 반지도 아무 장애 못돼 우리에겐 첨부터 그녈 알고 시작했지만 시간이 지날수록 네게 집착하는 나 알고 있지만 나 참아 봤지만 yeah 다신 널 보내긴 싫어 온종일 네 전화만 기다리다가 어느새 그녀에게 전활 걸고 있는 난 너의 목소리 듣게 될까 봐 yeah 숨조차 쉴 수가 없어 I can't take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 (내겐 너 하나뿐인데 uh) 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 혹시 나 그녀 얘길 니가 할까 봐 전보다 너뿐이란 말을 자주 하는 나 이렇게라도 어떻게라도 yeah 네 사랑 지키고 싶어 I can't take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 (내겐 너 하나뿐인데 uh) 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 yo- 세상 모든 사람 날 욕해도 세상의 모든 걸 다 잃는대도 그래도 I will be okay 내 가슴에 깊게 패인 너 없이는 난 insane (wanna be your love) 오직 네 존재만이 이젠 내가 살아가는 이유 내가 부족해도 내 곁에만 있어 그대 날 떠나지 말아줘(wanna be your love) 나의 몸과 맘 깊숙이 널 원해 Please don't you make me cry, I need you here by myside 나는 할 수 없단 말야 (할 수 없단 말야) 너를 줄 수 없단 말야(줄 수 없단 말야) 더는 네가 없인 살 수 없는 나잖아 (내겐 너 하나뿐인데 uh) 이런 나를 욕한대도 할 수 없는 걸 다신 날 혼자 두진 마 I can't take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 (baby you'll never know, wanna be your girl ) 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 I can't take another lover -"
1115206,R&B/Soul,네가 더 미워 널 가져갔던 그녀보다 더 그래서 싫어 날 파고드는 네 눈빛 네가 더 미워 더 잔인해진 추억보다 더 그래서 싫어 날 가졌었던 네 가슴 (그래서 싫어 너를 잊고 싶어) 애써 조각 냈던 시간이 (조각 냈던 시간이) 던져 버린 기억이 (던져 버린 기억이) 버릇처럼 조금씩 날 조여와 다가와서 나를 깨우고 다가와서 나를 울리고 다가와서 나를 죽이고 돌아선 너 고작 그것밖에 안 되는 너란 남자 하나 때문에 오늘도 미쳐간 내가 더 미워 내가 더 미워 날 버려둔 건 너일 뿐인데 그래서 싫어(싫어) 다 용서했던 내 마음 내가 더 미워(I cannot forget the days) 날 때리는 건 추억들인데 그래서 싫어(we were like one back in the days) 또 주워 담는 내 두 손 이미 찢어질 대로 찢긴 내 맘의 상철 부여잡고 짓밟힐 대로 짓밟힌 자존심 모두 잊고 이렇게 괴로워도 매일 밤 울어대도 굳이 너를 갈원하는 내가 미워 널 미워할 수 없는지(미워할 수 없어) 지워낼 수 없는지(지워낼 수 없어) 아직도 넌 내 안에 사는 건지 다가와서 나를 깨우고 다가와서 나를 울리고 다가와서 나를 죽이고 돌아선 너 고작 그것밖에 안 되는 너란 남자 하나 때문에 오늘도 미쳐간 내가 더 미워 사랑 주기만 했던 나 사랑 받지도 못한 나 널 미워하는 것도 못한 채 혹시 너를 모두 잊어 낼 만큼 네가 미워질까 오늘도 술 취해 나를 탓해봐 널 너무나도 사랑하니까 너무나도 미워하니까 난 이렇게도 바보같이 울고 있는걸 네게 받은 상처마저도 우리 좋았던 기억들로 지우고 감추는 내가 더 미워 You can say I’m crazy You can call me whatever you like But there’s only one thing you cannot judge It’s my love for you -
1115207,R&B/Soul,"So many times I tried to let you go 어차피 너와 나 이뤄질 사랑이 아닌 걸 I know that you went far away 미안해 하지마 나 역시 널 잊어버릴 테니 I’m gonna so rude to you 아마 내가 할 말 들으면은 사라질 네 smile 보기 두려워 주저 하는 날보기 좋게 품에 넌 안아 Sorry I’m sayin’ goodbye 그대 어깰 적시고 만 내 눈물의 의미, 슬픈 눈빛, 모두 이해한단 그런 너를 떠나려 하네 그런 너를 잊으려 하네 우릴 괴롭히던 주위 시선에 끝내 난 무너지고 말았네 서로의 사랑으론 지켜내지 못할 인연임에 나약한 날 탓해, 나를 원망해, ‘cause it’s for you babe 그래 믿구서 나를 욕해 어차피 너와 나 힘든 건 똑같애 우린 같이 아픈데 근데 마음이 아픈데 마음이 아픈데 마음이 아퍼 네 눈이 너무 슬퍼서 가슴이 찢어져 내 마음이 아퍼 널 찾을 수 없으니까 그런 내 마음이 아퍼 널 불러봐 수백 번 아픈 상처에 쓰디 쓴 술잔을 퍼붓네 내 터질듯한 아픔은 멍 든 가슴을 위로 못해 내 사랑이 아직 널 불러도 대답하지는 마 더 약해질 나라는 걸 알아 미칠 듯 가슴 아파도 다 견딜 수 있게 날 떠나가줘 날 잊고 살아줘 그대 없인 하루도 나는 살아갈 의미가 없어 그럼에도 오늘도 나는 살아가야만 하고 있어 너의 미소(미소) 너의 몸짓(몸짓) 너의 향기(향기) 너는 내게 너무 소중해 나는 너를 사랑해 그대 없인 하루도 나는 살아갈 의미가 없어 그럼에도 오늘도 나는 살아가야만 하고 있어 네가 사는 이유 내 삶의 크레이지 너you 네가 사는 이유 I’ll live and die for you yo- 그대 없이 하루도 나는 살아갈 의미가 없어 그럼에도 오늘도 나는 살아가야 하고 있어 아침 햇살에 눈을 떠 어디엘 가건 무엇을 하건 나는 마치 영혼이 없는 인형인 듯이 영원히 이러겠지 (My love is like a fool) 평생 가슴에 품고 있겠어 (I already knew) You were meant for me,(The rest of my life)  I was meant for you 함께 있진 못해도 I’m gonna miss you (The memories will remain) So many times I tried to let you go 어차피 너와 나 이뤄질 사랑이 아닌 걸 I know that you went far away 미안해 하지마 나 역시 널 다 잊어버릴 테니까 내 사랑이 아직 널 불러도 대답하지는 마 더 약해질 나라는 걸 알아 미칠 듯 가슴 아파도 다 견딜 수 있게 날 떠나가줘 날 잊고 살아줘"
