Song_ID,Genre,Lyrics
36529677,"키즈, 창작동요",생일 축하해! 사랑하는 친구야생일 축하해축하해사랑하는 친구야생일 축하해축하해 오늘은너의 생일네가 있어 행복해 축하해줘서 정말 고마워사랑해! 사랑하는 친구야생일 축하해!사랑하는 친구야정말 축하해! 사랑하는 친구야생일 축하해!사랑하는 친구야사랑해! 사랑하는 친구야생일 축하해축하해  사랑하는 친구야생일 축하해축하해라라라라 라라라라라라라라라라라 라라라라라라라오!사랑하는 친구야생일 축하해! 사랑해라라라라 라라라라라라라라라라라 라라라라라라라오!사랑하는 친구야생일 축하해 사랑해생일 축하해!
992849,성인가요/트로트,어머님 아버지왜 나를 버렸나요한도 많은세상길에눈물만 흘립니다동서남북 방방곡곡구름은 흘러가도생일없는 어린 넋은어디메가고향이요어머님 아버지왜 말이 없습니까모진것이목숨이라그러나 살겠어요그리워라우리 부모어디메 계시온지꿈에라도 다시 한번그 얼굴을 비춰 주오
32499399,"키즈, 창작동요",생일 축하합니다 생일 축하합니다사랑하는 친구의 생일 축하합니다생일 축하합니다 생일 축하합니다사랑하는 친구의 생일 축하합니다생일 축하합니다 생일 축하합니다
30942923,"키즈, 창작동요",친구야 생일 축하해 내가 노래를 불러 줄게 친구야 생일 축하해 우리 오래 같이 지내자 보석 같이 빛나는 너의 얼굴 보며 별빛 하늘 비치는 너의 미소처럼 친구야 생일 축하해 내가 노래를 불러 줄게 친구야 생일 축하해 우리 오래 같이 지내자2절보석 같이 빛나는 너의 얼굴 보며 별빛 하늘 비치는 너의 미소처럼 친구야 생일 축하해 내가 노래를 불러 줄게 친구야 생일 축하해 우리 오래 같이 지내자
32589540,성인가요/트로트,어머니 아버지 왜 나를 버렸나요한도많은 세상길에 눈물만 흘립니다동서남북 방방곡곡 구름은 흘러가도생일없는 어린넋은어드메가 고향이요어머니 아버지 왜 말이없습니까모진것이 목숨이라 살겠어요그리워라 우리부모어드메에 계시온지꿈에라도 다시한번그얼굴을 비춰주오
30885617,"키즈, 창작동요",축하합니다 축하합니다 당신의 생일을 축하합니다 축하합니다 축하합니다 당신의 생일을 축하합니다 하늘에 반짝이는 별빛 흐르고 방안엔 따사로운 웃음이 흐르고 우리의 사랑이 넘치는 이 날 따뜻한 마음 함께 나눠요 축하합니다 축하합니다 당신의 생일을 축하합니다 축하합니다 축하합니다 당신의 생일을 축하합니다 (반복)
33343241,"발라드, 인디음악",곁에 있지 못해도다가갈 순 없어도오늘 그대에게 하려 했던 말생일 축하합니다아직도 잊지 못하고오늘도 날 괴롭히는그댈 마주쳤던 짧은 순간들모두 기억합니다갑자기 찾아왔던 우리 첫 만남그때의 설렘뿐인데난 겨우 빈 화면만 보고 있네요전할 수 없어도생일 축하합니다 그냥생일 축하합니다사람 맘이 뜻대로 한 번에돌아설 순 없네요자꾸만 돌아보는 게 싫어서 난널 외면하고 있네요없었던 사람처럼 지낸다는 게참 괴로웠었죠생일 축하합니다 그냥생일 축하합니다사람 맘이 뜻대로 한 번에돌아설 순 없네요아직 좋아합니다 그냥매일 생각납니다사람 맘이 뜻대로 한 번에돌아설 순 없네요
32925488,"애니메이션/웹툰, 키즈, 만화","사랑~하는 너의 생일 날특별한, 생일 케잌 준비해새하얀 크림 바르고무지갯빛으로 꾸밀래달콤함에 반해 버릴 걸?이건 널~위한 케~잌~ Oh! 사르르 녹는 달~콤 촉촉한 맛널~ 위한 케~잌~ Oh! 행복해지는 마~법에 빠질거~야!"
32794418,"키즈, 창작동요",해피 해피 해피 해피 해피 벌쓰데이 투유생일 축하 합니다생일 축하 합니다사랑하는 내 친구생일 축하 합니다생일 축하 합니다생일 축하 합니다사랑하는 내 친구생일 축하 합니다해피 해피 해피 해피 해피 벌쓰데이 투유생일 축하 합니다생일 축하 합니다사랑하는 내 친구생일 축하 합니다생일 축하 합니다생일 축하 합니다사랑하는 내 친구생일 축하 합니다생일축하해~!
30869298,"키즈, 창작동요",생일 축하합니다생일 축하합니다사랑하는 당신의 생일 축하합니다생일 축하합니다생일 축하합니다사랑하는 당신의 생일 축하합니다
31565633,"CCM, 국내CCM",내 사랑하는 그대 생일을 축하해요 멋지고 좋은 선물은 아니지만 이 노래를 불러요 내 사랑하는 그대 생일을 축하해요 그대를 지으시고 내게 보내주신 하나님께 감사해요 내 사랑하는 그대 생일을 축하해요 많은 날이 지나도 영원히 함께 해요 생일을 축하해 누구보다 멋진 사람 오늘이 다 가기 전에 다시 말할께 생일 축하해 내 사랑하는 그대 생일을 축하해요 많은 날이 지나도영원히 함께 해요생일을 축하해누구보다 멋진 사람오늘이 다 가기 전에다시 말할께생일 축하해
32925526,"키즈, 영어동요",We’ll start with some sweet affectionThen sprinkle in a little loveStir in a bunch of gigglesGotta make sure we’ve got enoughAnd we only use the sweetest stuffThis is how we will makeA perfect little dayPerfect little morningNow we will bakeA perfect yummy cakePerfect yummy cake of love
36636637,"CCM, 어린이","7월에 태어난 우리 친구 미란이의 생일을 축하해기쁨 가득, 마음 가득주의 이름으로 축복해요Happy Birthday To YouHappy Birthday To YouHappy Birthday 신미란Happy Birthday To You!7월에 태어난 우리 친구미란이의 생일을 축하해기쁨 가득, 사랑 가득주의 이름으로 축복해요Happy Birthday To YouHappy Birthday To YouHappy Birthday 신미란Happy Birthday To You!"
36636638,"CCM, 어린이","000 태어난 우리 친구000 생일을 축하해기쁨 가득, 마음 가득주의 이름으로 축복해요Happy Birthday To YouHappy Birthday To YouHappy Birthday 000Happy Birthday To You!000 태어난 우리 친구 000 생일을 축하해기쁨 가득, 사랑 가득주의 이름으로 축복해요Happy Birthday To YouHappy Birthday To YouHappy Birthday 000Happy Birthday To You!"
34678753,"발라드, 인디음악",있잖아 난내 거 하나지키려다또 물에 빠져사람들은다 아는 척해손 내밀고내 입을 막아엄만 어때기억은 나는지울먹일 때난 못 본 척해Dear my momMe and my friendsI'm just doing wellI'm just doing fineOh god save meOh god save meOh god save mePlease save me
33425463,일렉트로니카,별탈 없이 하루가 가는데불안해 난 뭔가 좀 찝찝해별안간 또 스치는 기억에뿌옇게도 가려지는 눈그래 오늘은 너의 생일이었어이제 나와는 상관없지만그래 오늘은 너의 생일이었어그랬어 그랬어한 잔 술이 너무 간절해져친구 녀석 불러내 취했어한참동안 마시며 떠들다돌아온 집 너는 없어그래 오늘은 너의 생일이었어이제 나와는 상관없지만그래 오늘은 너의 생일이었어축하해 축하해나도 몰래 누르는 니 번호미안해 참 내가 참 그렇지잘 지낸다는 소식은 들었어고맙네 니 목소리가어느새 또 하루가 밝았어이제 나도 일어서야겠지나란 놈도 갈 곳은 있겠지잘 지내 잘 지내
35563585,"발라드, 인디음악",어느새 일 년이 지나다시 돌아온 너의 생일모든 게 순식간에 지나갔지만참 많은 일이 있었네요찬 바람이 불어오는이 길에 혼자 서있는내가 그대 곁에 서서그대를 안아줄게요앞으로도 많은 일들이그댈 기다리고 있겠죠걱정 말아요 그대이젠 그대에게 좋은 일만생길 거예요생일 축하해요
33024074,"발라드, 인디음악",날이 좋았던 날 너는 내게 왔고 모든 게 좋았고 모든 순간이 아름답던 날에 우리가 있었고 넌 눈이 부셨지 언젠가 이 순간이 멀어진다 해도 난 기억할 거야 woo 나의 모든 순간은 you 온통 너로 가득 차 네가 웃으면 내 맘은 눈 녹듯이 녹아서 매일 봄인 것 같아 별이 빛나던 밤 너는 내게 왔고 모든 게 좋았고 모든 순간이 찬란했던 날에 우리가 있었고 넌 눈이 부셨지 언젠가 이 순간이 사라진다 해도 난 기억할 거야 woo 나의 모든 순간은 you 온통 너로 가득 차 네가 웃으면 내 맘은 눈 녹듯이 녹아서 매일 봄인 것 같아 날이 좋았던 날 너는 내게 왔고 모든 게 좋았고
2025561,-,축하합니다 축하합니다 당신의 생일을 축하합니다축하합니다 축하합니다 당신의 생일을 축하합니다하늘엔 반짝이는 별빛 흐르고방안엔 따사로운 웃음 흐르고우리의 사랑이 넘치는 이 날따뜻한 마음 함께 나눠요축하합니다 축하합니다 당신의 생일을 축하합니다축하합니다 축하합니다 당신의 생일을 축하합니다하늘엔 반짝이는 별빛 흐르고방안엔 따사로운 웃음 흐르고우리의 사랑이 넘치는 이 날따뜻한 마음 함께 나눠요축하합니다 축하합니다 당신의 생일을 축하합니다축하합니다 축하합니다 당신의 생일을 축하합니다축하합니다 축하합니다 당신의 기쁜날을 축하합니다축하합니다 축하합니다 당신의 기쁜날을 축하합니다당신의 기쁜날 축하합니다축하합니다
36423776,"국악, 판소리/단가","이튿날 평명 후에 본관의 생신잔치 동헌에 채리는디, 매우 대단허구나. 주란화각은 벽공에 솟았난디 구름같은 채일 장막 사면에 둘러치고, 울릉도 왕골세석, 쌍봉수복, 각색 완자, 홍수지로 곱게 꾸며 십간대청 맞게 피고 호피 방석, 화문 보료, 홍단, 백단, 각색 방석 드문 드문 드문 드문 놓였으며, 물색 좋은 청사 휘장 사면에 둘러치고, 홍사등롱 청사초롱 밀초 꽂아 연두마다 드문드문 걸었으며, 용알북춤, 배따라기, 풍류헐 각색 기계 다 등대허였으며, 기생, 가객, 광대, 고인 좌우로 벌였난디, 각읍 수령이 들어온다. 겸영장 운봉 영장, 승지 당상 순천 부사, 연치 높은 곡성 현감, 인물 좋은 순창 군수, 기생 치리 담양 부사, 자리 호사 옥과 현감, 부채 치리 남평 현령, 무사헌 광주 목사, 미포 걱정 창평 현령, 다 모두 들어올 제, 별연 앞의 권마성, 포꼭 뛰어 포촉 소리, 일산이 팟종지리 백이듯허고, 행차 하인들은 어깨를 서로 가리고, 통인 수배가 벌써 저의 원님 찾느라고 야단이 났구나. 동헌 마루 위에 일자로 좌정허여 헌량을 헌 연후에, 낭자헌 풍류 속 선녀 같은 기생들 왼갖 춤 다 출 제, 부시난이 촛불혜여, 향풍에 휘날리어 우계면 불러갈 제, 가성은 요량허여 반공에 높이 떴다.하교상 잡수시고 다담상 올리랼 제, 어사또는 잠행하던 복색으로 동헌 마루 위에 썩 올라서니, 사령들이 달려들어, “쉬.”“아뢰어라. 아뢰어라. 여쭈어라. 여쭈어라. 급창, 통인, 여쭈어라. 지나가는 과객으로 좋은 잔치 만났으니, 주효나 얻어먹고 가자고 여쭈어라.”"
985203,"키즈, 창작동요",생일 축하합니다 생일 축하합니다 당신의 생일을 축하합니다
903284,성인가요/트로트,어머님 아버지 왜 나를 버렸나요한도 많은 세상길에 눈물 흘립니다동서남북 방방곡곡 구름은 흘러가도생일 없는 어린 넋은어디메가 고향이요어머님 아버지 왜 말이 없습니까모진것이 목숨이라 그러나 살겠어요그리워라 우리부모 어디메 계시온지꿈에라도 다시한번 그 얼굴을 비춰주오
36849786,"키즈, 창작동요",동물 친구들의 생일 축하송생일 축하해요추카추카 추1월 생일 누굴까 누굴까하얗고 포근한 털북극곰 생일2월 생일 누굴까 누굴까뒤뚱뒤뚱 짧은 다리펭귄의 생일3월 생일 누굴까 누굴까커다란 멋진 뿔순록의 생일4월 생일 누굴까 누굴까폴짝폴짝 점프왕범고래 생일추카추카 추추추카추카 추생일 축하해요추카추카 추동물 친구들의 생일 축하송생일 축하해요추카추카 추5월 생일 누굴까 누굴까여덟 개의 긴 다리문어의 생일6월 생일 누굴까 누굴까집게 집게 집게발꽃게의 생일7월 생일 누굴까 누굴까등껍질로 쏙 숨는거북이 생일8월 생일 누굴까 누굴까날카로운 뾰족 이빨상어의 생일추카추카 추추추카추카 추생일 축하해요추카추카 추동물 친구들의 생일 축하송생일 축하해요추카추카 추9월 생일 누굴까 누굴까귀여운 주니 토니의 생일10월 생일 누굴까 누굴까커다란 입을 쫙하마의 생일11월의 생일은 누굴까찰랑찰랑 멋진 갈기사자의 생일12월의 생일은 누굴까나무에서 쿵 떨어진원숭이 생일추카추카 추추추카추카 추생일 축하해요추카추카 추동물 친구들의 생일 축하송생일 축하해요추카추카 추
31688832,"발라드, 국내영화",깊은 밤에 잠에서 깨면새벽은 저만치 멀고길었던 내 밤은 이루지 못한또 하나의 꿈을 꾸네언제쯤일까너를 만날 수 있을까기다린다면너를 다시 안을 수 있을까밤은 어차피 지나가겠지부질없는 생각도 끝이 나겠지머물렀던 너의 고운 자리만반짝인다널 기억한다어제처럼 구름이 되고따뜻한 바람이 되고찾지 못한 때늦은 인사 대신너의 안부를 묻는다언제쯤일까너를 만날 수 있을까기다린다면너를 다시 안을 수 있을까밤은 어차피 지나가겠지부질없는 생각도 끝이 나겠지머물렀던 너의 고운 자리만반짝인다널 기억한다보고 싶다널 사랑한다
31623304,"키즈, 창작동요",생일 축하합니다생일 축하합니다사랑하는 당신의 생일 축하합니다
1468574,포크/블루스,맑은 눈망울 그대가 태어난아름다운 오늘 축하합니다내 맘에가장 아름다운 장미를그대에게 드려요밤하늘별들처럼 많은 사람들중에이렇게 그댈 만나고그대의 생일을축하할 수 있음을너무 감사드려요그대의 맑은 눈을 간직하며행복하길 빌어요밤하늘별들처럼 많은 사람들중에이렇게 그댈 만나고그대의 생일을축하할 수 있음을너무 감사드려요그대의 맑은 눈을 간직하며행복하길 빌어요
36350120,"키즈, 창작동요",사랑해 사랑해 사랑하는 아가야별처럼 반짝이는 사랑하는 우리아가온 세상에 좋은것은 다 가져다 주고 싶어소중해 소중해 사랑하는 아가야눈처럼 깨끗한 사랑하는 우리아가온 세상에 좋은것을 다가져다 주고싶어생일축하 합니다 생일축하 합니다사랑하는 우리아가 생일축하 합니다happy birthday to youhappy birthday to youhappy birthday my babyhappy birthday to you
34212040,국내뮤지컬,츄츄 생일 츄츄 생일 축하해 츄츄 생일귀여운 강아지 내 이름은 츄츄모두들 나를 보고 귀엽대똑똑하기도 하고 애교 많은 날 보며다들 부러워해사람들은 나보고 말썽쟁이라 하지그렇지만 나는 상관없지사랑 받는 아이 그게 바로 나야매력 철철 넘쳐츄츄 생일 츄츄 생일 축하해 츄츄 생일놀다 놀다 지쳐 집으로 돌아가면나를 기다리던 주인이 부비 부비자다 자다 지쳐 잠에서 깨어나면내 입맛에 맞는 사료가 눈 앞에 떡누구는 집을 지킨대도누구는 빨리 달린대도나는 가만히 있는 것을 싫어하지
30066894,뉴에이지,어릴적 상상도 못한내 서른번째 생일뭔가 특별하고 아주 멋진어른일 줄 알았는데평범하고 똑같은 하루난 아직도 작은 아이하지만 아직 난 꿈이 있어오늘까지 잘해왔어생일 축하해 생일 축하해소중하고 특별한내게 주는 말생일 축하해 생일 축하해아름다운 서른의 오늘생일 축하해 생일 축하해행복하고 즐거운내게 주는 말생일 축하해 생일 축하해아름다운 서른의 오늘Happy Birthday to Me
36341991,"키즈, 창작동요",생일인 비비안 du-du생일인 비비안 du-du생일이 왔네 du-du축하 비비안 du-du촛불도 붙이고 du-du축하해 비비안비비안
31328490,"키즈, 창작동요",케이크가 하늘로멀리멀리 날아가요 케이크가 위험해구조해주세요 헬리버스 출발해요헬리버스 구조해요헬리버스 날아서 곧 도착합니다 헬리버스 도착했어요 옥수수로 유인해서  새들을 멀리 쫓아요호호호호호케이크가 하늘로케이크가 날아가요케이크가 위험해구조해주세요 구조버스 출발해요구조버스 구조해요구조버스  날아서곧 도착합니다 구조버스 도착했어요힘을 모아 슈퍼스피드케이크를 밀어요호호호호호  케이크가 하늘로케이크가 날아가요케이크가 위험해 구조해줘요작업버스 출발해요작업버스 구조해요 작업버스 날아서곧 도착합니다 작업버스 도착했어요풍선을 쏘아 맞춰요 케이크를 지켜요 호호호호호
35301611,랩/힙합,축하할 일 너무 많아겨울을 이겨냈고 맞이했어 생의 나날그저 하루를 넘긴 게 대견한 걸 내겐결국 이겨냈다고 포기를 건 내기에블로 형 said내일이 기대되는 한가지 이유만으로도 침대와 친한 불면증을 치유음악에서 생을 건졌다가 이젠 반대내일은 더 다가가길 내 삶의 가운데내일은 더 다가가길 내 삶의 안개힘든 일이지 나를 알아가는 단계난 나의 관객 박수와 침묵연민과 혐오는 줄다리기를 자주해맑게 갠 하늘 난 괜히 구름을 찾고좋은 기분을 망칠 생각을 찾고이렇게나 기쁜 날인데 욕을 찾고이런 엿 같은 기분을 참고정말 축하해 friends멋진 극이 끝난 듯 떠나갈 듯한 갈채정말 축하해 friends시들지 않는 꽃들 준비했어 곁에터지는 소리 축제가 시작되었나봐해변에 가득 쌓인검은 가루와 빛의 나방우리를 가득 채웠어 즐거운 매일이여행을 온 듯 내 옷은 가볍지이유 없이 거닐어 자유로운 보폭자국 남길새도 없이 파도는 바쁘지발가락사이 해변의 거품실없이 웃다 무표정이떠 떠난 뒤에도 묶여 있어경험은 판단을 더 힘들게 해관성의 법칙 살다 보니 살아가네끝을 내지 못한 겁쟁이가 아닌꿈을 몇개 이루고 욕심을 더 많이몇 년 전인가연락도 잘 안되던 친구의 선물몇 번이나 유효기간을 넘긴서른 언저리에도 아직 받지 못한 채전화를 걸었지만 말문이 막힌 채정말 축하해 friends멋진 극이 끝난 듯 떠나갈 듯한 갈채정말 축하해 friends시들지 않는 꽃들 준비했어 곁에
7842084,"키즈, 창작동요","“친구야 생일축하해” 생일 축하해요 (요요)생일 축하해요 (요요)생일 축하해요 당신의 생일을 축하해요생일 축하해요 (요요)생일 축하해요 (요요)생일 축하해요 당신의 생일을 축하해요더 예뻐져요 (예뻐요 예뻐요)더 멋져져요 (멋져요 멋져요)더 행복해요 (행복해 행복해)하나, 둘, 셋 (후~)생일 축하해요 생일 축하해요 생일 축하해요 당신의 생일을 축하해요생일 축하해요 (요요)생일 축하해요 (요요)생일 축하해요 당신의 생일을 축하해요축하 축하 축하 축하해요!"
31451452,"인디음악, 일렉트로니카",생일 축하해 너의며칠 전부터 그렇게알림이 뜨던데준비했어 너 몰래정말 생각도 못 했지축하한단 말도 어렵게메모장에 옮겨써몇 번이나 널 생각해보면서Oh babe youI love you즐거워 보여Today is all yours널 축하해나와 보낸시간만큼만행복했음 좋겠어Oh babe youI love you즐거워 보여today is all yours널 축하해나와 보낸시간만큼만행복했음 좋겠어인터폰 화면에 니가초인종 울리던 시간상 차리던 식탁계산하려 줄에 서 있던 시간마트 바구니를 들고요리하려 고른 식재료들과놀이터 그네 앞을 지나니가 좋아하던 꽃들을 골라난 장미보다는 안개꽃이 좋아니 말이 생각이 나 우우책 한 권이랑 책갈피하나를 넣어서 난 우우책을 빌려달라 했을 때그날의 니 가디건 색깔앤도가 귀엽다며안고 웃어주던 넌 어디 있을까Oh babe youI love you즐거워 보여Today is all yours널 축하해나와 보낸시간만큼만행복했음 좋겠어Oh babe youI love you즐거워 보여Today is all yours널 축하해나와 보낸시간만큼만행복했음 좋겠어
1173844,댄스,온동네 떠나갈 듯 울어 젖히는 소리 니가 세상에 첫 선을 보이던 바로 그 날이란다.두리둥실 귀여운 아기 하얀 그 얼굴이 니가 세상에 첫 선을 보이던 바로 그 모습이란다. 하늘은 맑았단다. 구름 한점 없더란다 너의 첫 울음 소리는 너무 너무 컸더란다. 꿈속에 용이 보이고 하늘은 맑더니만 니가 세상에 태어났단다 바로 오늘이란다. - 간 주 중 -천지가 개벽하듯 울어 젖히는 소리 니가 세상에 첫 선을 보이던 바로 그 날이란다. 두리둥실 귀여운 아기 하얀 그 얼굴이 니가 세상에 첫 선을 보이던 바로 그 모습란다. 하늘은 맑았단다 구름 한점 없더란다. 너의 첫울음소리는 너무너무 컸더란다. 꿈속에 용이 보이고 하늘은 맑더니만 니가 세상에 태어났단다 바로 오늘이란다. 온동네 떠나갈 듯 울어 젖히는 소리 니가 세상에 첫 선을 보이던 바로 그 날이란다.두리둥실 귀여운 아기 하얀 그 얼굴이 니가 세상에 첫 선을 보이던 바로 그 모습이란다. 하늘은 맑았단다. 구름 한점 없더란다 너의 첫 울음 소리는 너무 너무 컸더란다. 꿈속에 용이 보이고 하늘은 맑더니만 니가 세상에 태어났단다 바로 오늘이란다. 귀여운 아기가 태어났단다 바로 오늘이란다바로 오늘이란다
30812500,"키즈, 창작동요",생일 축하합니다생일 축하합니다사랑하는 당신의 생일 축하합니다(반복)
2115948,-,생일을 추카추카 x2당신의 생일을 축하합니다생일을 의샤으샤x2신나게 우리모두 축하드려요(축하해요)왜태어났니 왜태어났니 그래도 생일을 축하합니다왜태어났니 왜태어났니 그래도 생일을 축하합니다생일을 추카추카 x2당신의 생일을 축하합니다생일을 의샤으샤x2신나게 우리모두 축하드려요(축하해요)왜태어났니 왜태어났니 그래도 생일을 축하합니다왜태어났니 왜태어났니 그래도 생일을 축하합니다
32237935,발라드,쑥스러워 그랬니 멋적어서 그랬니아님 날짜를 기억 못한거니생일 축하해한마디면 충분한걸 왜 아무말도 없는거니내 생일인거 몰랐던건 아니겠지생일 축하해 한 마디면 되는걸그게 뭐 그리 힘들었던 거니일주일 아니 한달은 전부터 오늘을 꿈꿔왔어아무날이 아닌 날에도 우린 특별했었잖아오늘의 시작에 너의 입에서 달콤한 축하의 말을 기대했어생일축하해 이 한마디로 하루를 열고싶었는데왜 너의 입술에선 내 생각과는 다른 말들만 쏟아져 나오는건지설마 잊은건 아니겠지 예쁜 반지도멋진 드레스도잘뿌리는 향수도명품 가방도 전부다 필요없는데그런건 애초부터 바라지도 않았는데생일 축하해 한마디가 뭐 그리 어려운거니너한테 듣고 싶었는데 너가 해주길 바랬는데벌써 열한시가 넘었어 설마설마 하다 정말 너가 잊었다는 사실에 화를낼까 토라질까 싶었지만 너랑은 늘 웃고싶어 괜찮다 스스로 위로해너무 미안해하지마 그 누구의 목소리가 아닌 너의 목소리로 듣고싶은 말이었지만앞으로 함께할 순간들에 누구보다 너의 말들이 많길 기대해서운한 마음에 하루가 다지나 가고내년에 돌아올 생일만을 생각해태어나서 처음으로 만난 사랑이잖아너에게 받고싶어네가 사랑이니까많은 사람들에 축복에도 많은 선물에 축하에도너에 그 한마디가나한텐 더 소중해말해주겠니 생일 축하해
985460,"키즈, 창작동요",생일 축하합니다. 생일 축하합니다. 당신의 생일을 축하합니다. -
34589057,"클래식, 크로스오버",생일 축하합니다 생일 축하합니다사랑하는 그대의 생일 축하합니다오늘의 하루는 푹 쉬었나요그대의 하루는 행복했나요세상에 가장 큰 그대를 위해이렇게 이렇게 노래해봐요오늘 내가 지금 여기서이렇게 노래 불러요그대에게 크지 못한자그만 선물 하나아마 그대는 나와 함께 있겠지요웃으며 노래하는나의 모습이 보이나요사랑하나요 알고 있나요그대가 내겐 얼마나 소중한 존재인지많이도 싸우고 또 힘들어도지금까지 견뎌내 줘서 고마워요오늘 태어난 아름다운 그대그대가 산 스물일곱 해고생 많이 했어요감사합니다 태어나줘서내가 사랑하는 그대라서나 행복합니다많이 사랑해 많이 고마워언제까지 내 곁에 있어 줘항상 잘해줄게사랑한다는 말만으로는채워지지 않을 만큼사랑해
518559,"인디음악, 록/메탈",맑은 숨을 쉴 수가 없어어떻게 해야 하는지난 인간들의 무지로 만들어진위성 전파로 지구로 옮겨와맑은 물도 마실 수가 없어어떻게 해야 하는지2000년 2001년 2002년 2003년Happy Birthday갈 곳이 없어 어디로 가지설 곳도 없어 앞을 못보고사람들의 꿈들은나의 생일을 기억해오늘은 나의 생일인데친구들의 축하대신오염된 세상이 나를오늘은 내 생일집으로 돌아가고 싶어잠이 들면 돌아갈 수 있나하지만 잘 곳도 없어잠들 곳을 찾아 잘 수 있는 곳을이런 세상을 노래하고 있어어지러워 막힌 숨을 찾고 싶어나의 생일을 위해서
31320522,"키즈, 창작동요","“ 생일 축하 합니다!”생일 축하해생일 축하해아기 상어 생일 축하해엄마 상어도아빠 상어도생일 축하해“우아, 고맙습니다!”뚜 루루 뚜뚜뚜 루루 뚜뚜뚜루 뚜 루루루루뚜뚜!“ 잠깐만!”뚜 루루 뚜뚜뚜 루루 뚜뚜뚜루 뚜 루루루루루할머니도할아버지도생일 축하해“아이쿠! 생일 축하한다, 우리 아기!”"
8145383,"인디음악, 포크/블루스",생일 축하해요 그대생일 축하해요 바로 오늘기다리던 날이네요생일 축하해요태어나줘서 고마워요여기 내 앞에 있어줘서얼마나 좋은지 몰라요생일 축하해요태어나줘서 고마워요여기 내 앞에 있어줘서얼마나 좋은지 몰라요생일 축하해요생일 축하해요
32557584,"발라드, 인디음악",날이 좋았던 날 너는 내게 왔고모든 게 좋았고모든 순간이 아름답던 날에우리가 있었고 넌 눈이 부셨지언젠가 이 순간이 멀어진다 해도난 기억할 거야woo 나의 모든 순간은 you온통 너로 가득 차네가 웃으면 내 맘은눈 녹듯이 녹아서 매일 봄인 것 같아별이 빛나던 밤 너는 내게 왔고모든 게 좋았고모든 순간이 찬란했던 날에우리가 있었고 넌 눈이 부셨지언젠가 이 순간이 사라진다 해도난 기억할 거야woo 나의 모든 순간은 you온통 너로 가득 차네가 웃으면 내 맘은눈 녹듯이 녹아서 매일 봄인 것 같아날이 좋았던 날 너는내게 왔고 모든 게 좋았고
31279648,"키즈, 창작동요",생일 축하 합니다 당신이 태어난 생일을정말로 행복한 날이에요 행복한 하루 되세요생일 축하 합니다 맛있는 미역국 드세요선물도 많이 받으시고 케익도 맘껏 드세요생일 축하 합니다 당신은 오늘의 주인공부모님 은혜를 잊지 말고 감동의 하루 보내요
2533990,"CCM, 국내CCM",기쁜 당신 생일을 축하드리오주의 크신 축복과 또 인도하심당신위해 길위 함께하오면풍성하신 은총을 축원드리오기쁜 당신 생일을 축하드리오주의 크신 축복과 또 인도하심당신위해 길위 함께하오면풍성하신 은총을 축원드리오
60054,발라드,빨간 장미 꽃다발을 가슴에 안고한 손에는 생일 케이크 널 위해 준비했어오랜만에 친구들과 함께 어울려신나는 파티 즐거운 파티오늘은 기분 좋은 날노래하고 손뼉치고 신나게 춤춰요우리 모두 축하해요생일 축하합니다빨강 노랑 초록 풍선 흔들흔들 춤추고샴페인도 터뜨려요잔을 높이 들어요일년 중에 하루뿐인 오늘은 생일날진심으로 축하해요생일 축하합니다하얀 안개 꽃다발을 가슴에 안고한 손에는 생일선물 널 위해 준비했어사랑하는 친구들과 함께 어울려신나는 파티 즐거운 파티오늘은 기분 좋은 날노래하고 손뼉치고 신나게 춤춰요우리 모두 축하해요생일 축하합니다빨강 노랑 초록 촛불 흔들흔들 춤추고샴페인도 터뜨려요잔을 높이 들어요일년 중에 하루뿐인 오늘은 생일날진심으로 축하해요생일 축하합니다
1518251,포크/블루스,온동네 떠나갈듯 울어저치는 소리네가 세상에 첫선을 보이던바로 그날이란다두리둥실 귀여운 아기하얀 그얼굴이네가 세상에 첫선을 보이던바로 그 모습이란다하늘은 맑았단다구름한점 없더란다너의 첫울음 소리는너무 너무 컷더란다꿈속에 용이 보이고하늘은 맑더니만네가 세상에 태어났단다바로 오늘 이란다온동네 떠나갈듯 울어저치는 소리네가 세상에 첫선을 보이던바로 그날이란다두리둥실 귀여운 아기하얀 그얼굴이네가 세상에 첫선을 보이던바로 그 모습이란다하늘은 맑았단다구름한점 없더란다너의 첫울음 소리는너무 너무 컷더란다꿈속에 용이 보이고하늘은 맑더니만네가 세상에 태어났단다바로 오늘 이란다귀여운 아기가 태어났단다바로 오늘이란다
1608382,"키즈, 창작동요",축하해요 기쁜 생일 친구가 태어난 날 친구가 기뻐하니 우리들도 기뻐요  아름답게 자라서 세상에 기쁨 주는 우리 친구 되길 기도해요
35375828,"R&B/Soul, 인디음악",벌써 일 년이 지나돌아온 오늘매번 다가올 무렵묘하게 슬퍼제일 기뻐야 하는소중한 하루어느 순간 싫어진축하받는 날꼭 행복해야 할 것 같은특별한 듯 다른 오늘꼭 잘 보내야 될 것 같은압박감이 들어작년 이맘때쯤에있었던 사람시간 지나갈수록점점 스쳐가네사실 나도 잘 알아매번 같을 순 없다고그냥 혹시나 해서기대를 해봐도꼭 행복해야 할 것 같은특별한 듯 다른 오늘꼭 잘 보내야 될 것 같은압박감이 들어꼭 행복해야 할 것 같은특별한 듯 다른 오늘꼭 잘 보내야 될 것 같은압박감이 들어
